year,month,country_name,usd_value
2026,Abril,Afeganistão,17220
2026,Abril,Albânia,12767309
2026,Abril,Alemanha,631464735
2026,Abril,Angola,35189877
2026,Abril,Anguilla,53285
2026,Abril,Antártica,615
2026,Abril,Antígua e Barbuda,2564074
2026,Abril,Argentina,1266538951
2026,Abril,Argélia,283548223
2026,Abril,Armênia,944481
2026,Abril,Aruba,4820358
2026,Abril,Arábia Saudita,209881899
2026,Abril,Austrália,57816467
2026,Abril,Azerbaijão,3896585
2026,Abril,Bahamas,25199519
2026,Abril,Bangladesh,286354633
2026,Abril,Barbados,2677039
2026,Abril,Barein,4368592
2026,Abril,Belarus,998325
2026,Abril,Belize,1860134
2026,Abril,Benin,11662673
2026,Abril,Bermudas,2934332
2026,Abril,Bolívia,125282667
2026,Abril,Bonaire Saint Eustatius e Saba,280305
2026,Abril,Botsuana,74725
2026,Abril,Brasil,5062883
2026,Abril,Brunei,87033
2026,Abril,Bulgária,155502283
2026,Abril,Burkina Faso,459892
2026,Abril,Bélgica,306509274
2026,Abril,Bósnia-Herzegovina,290488
2026,Abril,Cabo Verde,3833398
2026,Abril,Camarões,1642638
2026,Abril,Camboja,4188269
2026,Abril,Canadá,615007713
2026,Abril,Catar,19591155
2026,Abril,Cayman Ilhas,1488933
2026,Abril,Cazaquistão,6039153
2026,Abril,Chade,920838
2026,Abril,Chile,499464066
2026,Abril,China,11729731999
2026,Abril,Chipre,8286032
2026,Abril,Colômbia,390589842
2026,Abril,Comores,286250
2026,Abril,Congo,9618347
2026,Abril,Congo República Democrática,22216473
2026,Abril,Coreia do Sul,504721675
2026,Abril,Costa Rica,34343829
2026,Abril,Costa do Marfim,16578748
2026,Abril,Coveite (Kuweit),13867264
2026,Abril,Croácia,3640628
2026,Abril,Cuba,27678465
2026,Abril,Curaçao,5602572
2026,Abril,Dinamarca,41675790
2026,Abril,Djibuti,807128
2026,Abril,Dominica,509971
2026,Abril,Egito,243755856
2026,Abril,El Salvador,14992077
2026,Abril,Emirados Árabes Unidos,159981353
2026,Abril,Equador,96173571
2026,Abril,Eslováquia,2318169
2026,Abril,Eslovênia,17122945
2026,Abril,Espanha,823897028
2026,Abril,Estados Unidos,3159151009
2026,Abril,Estônia,13801249
2026,Abril,Etiópia,2621959
2026,Abril,Faroe Ilhas,1855
2026,Abril,Fiji,39299
2026,Abril,Filipinas,215486124
2026,Abril,Finlândia,59822966
2026,Abril,França,353253000
2026,Abril,Gabão,4526197
2026,Abril,Gana,27032284
2026,Abril,Geórgia,37097468
2026,Abril,Geórgia do Sul e Sandwich do Sul Ilhas,5026
2026,Abril,Gibraltar,83678
2026,Abril,Granada,2202108
2026,Abril,Groenlândia,15223
2026,Abril,Grécia,52333987
2026,Abril,Guadalupe,857364
2026,Abril,Guam,15462
2026,Abril,Guatemala,31957048
2026,Abril,Guiana,35791660
2026,Abril,Guiana Francesa,1670336
2026,Abril,Guiné,23053114
2026,Abril,Guiné Equatorial,2514622
2026,Abril,Guiné-Bissau,429752
2026,Abril,Gâmbia,26077504
2026,Abril,Haiti,7825888
2026,Abril,Heard e ilhas mcdonald Ilha,692269
2026,Abril,Honduras,18382503
2026,Abril,Hong Kong,118160751
2026,Abril,Hungria,3548975
2026,Abril,Ilha de Man,945123
2026,Abril,Indonésia,525024553
2026,Abril,Iraque,71050725
2026,Abril,Irlanda,19667870
2026,Abril,Irã,341649140
2026,Abril,Islândia,20721538
2026,Abril,Israel,49459784
2026,Abril,Itália,584107482
2026,Abril,Iêmen,16935316
2026,Abril,Jamaica,9996974
2026,Abril,Japão,561592474
2026,Abril,Jordânia,45153133
2026,Abril,Laos,1207778
2026,Abril,Lesoto,2849
2026,Abril,Letônia,9341933
2026,Abril,Libéria,58344439
2026,Abril,Liechtenstein,4512619
2026,Abril,Lituânia,2979986
2026,Abril,Luxemburgo,4880556
2026,Abril,Líbano,54570352
2026,Abril,Líbia,35126659
2026,Abril,Macau,130905
2026,Abril,Macedônia,3345341
2026,Abril,Madagascar,1132227
2026,Abril,Malavi,378276
2026,Abril,Maldivas,2261291
2026,Abril,Mali,379956
2026,Abril,Malta,15439039
2026,Abril,Malásia,154401993
2026,Abril,Marrocos,50416943
2026,Abril,Marshall Ilhas,36161229
2026,Abril,Martinica,545757
2026,Abril,Mauritânia,15056789
2026,Abril,Maurício,5281049
2026,Abril,Mayotte,178296
2026,Abril,Mianmar,417238
2026,Abril,Micronésia,28706
2026,Abril,Moldávia,58783
2026,Abril,Mongólia,340004
2026,Abril,Montenegro,6050705
2026,Abril,Montserrat,20161
2026,Abril,Moçambique,1496831
2026,Abril,México,744352662
2026,Abril,Mônaco,585
2026,Abril,Namíbia,3328436
2026,Abril,Nepal,301114
2026,Abril,Nicarágua,6236657
2026,Abril,Nigéria,28660473
2026,Abril,Noruega,116845441
2026,Abril,Nova Caledônia,1921833
2026,Abril,Nova Zelândia,7723090
2026,Abril,Níger,109020
2026,Abril,Omã,50242520
2026,Abril,Palau,25849
2026,Abril,Palestina,4808845
2026,Abril,Panamá,240797778
2026,Abril,Papua Nova Guiné,617231
2026,Abril,Paquistão,255608940
2026,Abril,Paraguai,318952054
2026,Abril,Países Baixos (Holanda),1095367169
2026,Abril,Peru,283659752
2026,Abril,Polinésia Francesa,748030
2026,Abril,Polônia,247374484
2026,Abril,Porto Rico,20467736
2026,Abril,Portugal,96739848
2026,Abril,Quirguistão,92420
2026,Abril,Quênia,6142967
2026,Abril,Reino Unido,311014172
2026,Abril,República Centro-Africana,536232
2026,Abril,República Dominicana,55912299
2026,Abril,Reunião,359810
2026,Abril,Romênia,3817209
2026,Abril,Ruanda,36925
2026,Abril,Rússia,105505357
2026,Abril,Salomão Ilhas,119485
2026,Abril,Samoa,417363
2026,Abril,San Marino,31555
2026,Abril,Santa Lúcia,1074506
2026,Abril,Seicheles,1248404
2026,Abril,Senegal,21155187
2026,Abril,Serra Leoa,4413380
2026,Abril,Singapura,1130657400
2026,Abril,Sint Maarten,1430371
2026,Abril,Somália,10399914
2026,Abril,Sri Lanka,4254751
2026,Abril,Sudão,15526481
2026,Abril,Sudão do Sul,257184
2026,Abril,Suriname,5359706
2026,Abril,Suécia,60413333
2026,Abril,Suíça,324236406
2026,Abril,São Bartolomeu,77963
2026,Abril,São Cristóvão e Névis,511997
2026,Abril,São Martinho Ilha de (parte francesa),227947
2026,Abril,São Tomé e Príncipe,118260
2026,Abril,São Vicente e Granadinas,1271061
2026,Abril,Sérvia,6271806
2026,Abril,Síria,4976190
2026,Abril,Tailândia,272379187
2026,Abril,Taiwan (Formosa),206889933
2026,Abril,Tanzânia,2584989
2026,Abril,Tcheca República,11421626
2026,Abril,Território Britânico do Oceano Índico,30417
2026,Abril,Timor Leste,1199327
2026,Abril,Togo,57204440
2026,Abril,Tonga,834614
2026,Abril,Toquelau,28440
2026,Abril,Trinidad e Tobago,44595010
2026,Abril,Tunísia,26174114
2026,Abril,Turcas e Caicos Ilhas,193744
2026,Abril,Turcomenistão,301368
2026,Abril,Turquia,610361585
2026,Abril,Ucrânia,5277727
2026,Abril,Uganda,1145107
2026,Abril,Uruguai,295911293
2026,Abril,Uzbequistão,12380238
2026,Abril,Vanuatu,406296
2026,Abril,Vaticano,11648
2026,Abril,Venezuela,63320784
2026,Abril,Vietnã,406760354
2026,Abril,Virgens Ilhas (Americanas),112468
2026,Abril,Virgens Ilhas (Britânicas),240638
2026,Abril,Wallis e Futuna Ilhas,5874
2026,Abril,Zimbábue,450644
2026,Abril,Zâmbia,331508
2026,Abril,África do Sul,104596170
2026,Abril,Áustria,9889203
2026,Abril,Índia,804603074
2026,Março,Afeganistão,29068
2026,Março,Albânia,15127244
2026,Março,Alemanha,496944416
2026,Março,Andorra,66901
2026,Março,Angola,55847581
2026,Março,Anguilla,11979
2026,Março,Antígua e Barbuda,2847593
2026,Março,Argentina,1463333090
2026,Março,Argélia,208677823
2026,Março,Armênia,1202360
2026,Março,Aruba,3953183
2026,Março,Arábia Saudita,247859940
2026,Março,Austrália,77220568
2026,Março,Azerbaijão,5040012
2026,Março,Bahamas,13576401
2026,Março,Bangladesh,317227811
2026,Março,Barbados,1393040
2026,Março,Barein,18178619
2026,Março,Belarus,902376
2026,Março,Belize,475728
2026,Março,Benin,9844823
2026,Março,Bermudas,865090
2026,Março,Bolívia,123630419
2026,Março,Bonaire Saint Eustatius e Saba,230200
2026,Março,Brasil,18694163
2026,Março,Brunei,86408
2026,Março,Bulgária,7436734
2026,Março,Burkina Faso,7995418
2026,Março,Burundi,1017058
2026,Março,Bélgica,342199696
2026,Março,Bósnia-Herzegovina,740965
2026,Março,Cabo Verde,4247765
2026,Março,Camarões,12811735
2026,Março,Camboja,3467783
2026,Março,Canadá,645606980
2026,Março,Catar,25291092
2026,Março,Cayman Ilhas,1578653
2026,Março,Cazaquistão,10866571
2026,Março,Chade,1808825
2026,Março,Chile,675280306
2026,Março,China,10579498164
2026,Março,Chipre,8540807
2026,Março,Colômbia,359116662
2026,Março,Comores,532864
2026,Março,Congo,11268734
2026,Março,Congo República Democrática,19723122
2026,Março,Coreia do Sul,355420082
2026,Março,Costa Rica,22989603
2026,Março,Costa do Marfim,13875214
2026,Março,Coveite (Kuweit),13249501
2026,Março,Croácia,14651103
2026,Março,Cuba,19188733
2026,Março,Curaçao,5053770
2026,Março,Dinamarca,45750721
2026,Março,Djibuti,1068103
2026,Março,Dominica,251706
2026,Março,Egito,462358002
2026,Março,El Salvador,25919574
2026,Março,Emirados Árabes Unidos,204666740
2026,Março,Equador,105446906
2026,Março,Eslováquia,2142074
2026,Março,Eslovênia,51190439
2026,Março,Espanha,842282220
2026,Março,Estados Unidos,2859527152
2026,Março,Estônia,6978592
2026,Março,Etiópia,4068571
2026,Março,Faroe Ilhas,41810
2026,Março,Fiji,54951
2026,Março,Filipinas,212214724
2026,Março,Finlândia,22561797
2026,Março,França,261212948
2026,Março,Gabão,7026620
2026,Março,Gana,36285859
2026,Março,Geórgia,29647636
2026,Março,Gibraltar,203574
2026,Março,Granada,1091997
2026,Março,Grécia,62292399
2026,Março,Guadalupe,301264
2026,Março,Guam,37733
2026,Março,Guatemala,33887066
2026,Março,Guiana,16889232
2026,Março,Guiana Francesa,658280
2026,Março,Guiné,13122680
2026,Março,Guiné Equatorial,3257263
2026,Março,Guiné-Bissau,876203
2026,Março,Gâmbia,16233491
2026,Março,Haiti,5908947
2026,Março,Honduras,14336104
2026,Março,Hong Kong,116667845
2026,Março,Hungria,3407316
2026,Março,Ilha de Man,1010436
2026,Março,Indonésia,358884269
2026,Março,Iraque,43264464
2026,Março,Irlanda,18870668
2026,Março,Irã,122606665
2026,Março,Islândia,11132096
2026,Março,Israel,47918293
2026,Março,Itália,459732472
2026,Março,Iêmen,34824409
2026,Março,Jamaica,7608352
2026,Março,Japão,505128919
2026,Março,Jordânia,27760450
2026,Março,Laos,995006
2026,Março,Letônia,13038842
2026,Março,Libéria,37394103
2026,Março,Liechtenstein,305270
2026,Março,Lituânia,3196743
2026,Março,Luxemburgo,81723817
2026,Março,Líbano,45118097
2026,Março,Líbia,23722780
2026,Março,Macau,427881
2026,Março,Macedônia,1668752
2026,Março,Madagascar,838633
2026,Março,Malavi,351786
2026,Março,Maldivas,3067390
2026,Março,Mali,313678
2026,Março,Malta,10434490
2026,Março,Malásia,129029054
2026,Março,Marrocos,36994810
2026,Março,Marshall Ilhas,36786789
2026,Março,Martinica,992173
2026,Março,Mauritânia,17796652
2026,Março,Maurício,3663977
2026,Março,Mayotte,594823
2026,Março,Mianmar,64050144
2026,Março,Micronésia,33111
2026,Março,Moldávia,60893
2026,Março,Mongólia,1041322
2026,Março,Montenegro,9701077
2026,Março,Montserrat,72287
2026,Março,Moçambique,13235786
2026,Março,México,734494768
2026,Março,Mônaco,23713
2026,Março,Namíbia,3232270
2026,Março,Nepal,310557
2026,Março,Nicarágua,6787413
2026,Março,Nigéria,89007791
2026,Março,Noruega,98036394
2026,Março,Nova Caledônia,894293
2026,Março,Nova Zelândia,10311550
2026,Março,Níger,79595
2026,Março,Omã,25517282
2026,Março,Pacífico Ilhas do (EUA),710825
2026,Março,Palau,44602
2026,Março,Palestina,7497630
2026,Março,Panamá,190666111
2026,Março,Papua Nova Guiné,543086
2026,Março,Paquistão,169212668
2026,Março,Paraguai,365196278
2026,Março,Países Baixos (Holanda),900021315
2026,Março,Peru,337066511
2026,Março,Pitcairn,21002
2026,Março,Polinésia Francesa,967524
2026,Março,Polônia,154740301
2026,Março,Porto Rico,8444837
2026,Março,Portugal,168481103
2026,Março,Quirguistão,106429
2026,Março,Quênia,23616473
2026,Março,Reino Unido,403988053
2026,Março,República Centro-Africana,586501
2026,Março,República Dominicana,46464152
2026,Março,Reunião,352147
2026,Março,Romênia,14769319
2026,Março,Ruanda,28932
2026,Março,Rússia,164240168
2026,Março,Salomão Ilhas,59026
2026,Março,Samoa,434804
2026,Março,Samoa Americana,304137
2026,Março,San Marino,16466
2026,Março,Santa Lúcia,526086
2026,Março,Seicheles,929038
2026,Março,Senegal,45297033
2026,Março,Serra Leoa,4487995
2026,Março,Singapura,619601604
2026,Março,Sint Maarten,1217330
2026,Março,Somália,1266154
2026,Março,Sri Lanka,5290818
2026,Março,Suazilândia,325953
2026,Março,Sudão do Sul,403165
2026,Março,Suriname,9208003
2026,Março,Suécia,133291847
2026,Março,Suíça,141701447
2026,Março,São Bartolomeu,515655
2026,Março,São Cristóvão e Névis,406495
2026,Março,São Martinho Ilha de (parte francesa),724523
2026,Março,São Tomé e Príncipe,679966
2026,Março,São Vicente e Granadinas,690480
2026,Março,Sérvia,5839172
2026,Março,Síria,1499779
2026,Março,Tadjiquistão,30861
2026,Março,Tailândia,326042812
2026,Março,Taiwan (Formosa),96436702
2026,Março,Tanzânia,3588680
2026,Março,Tcheca República,4374663
2026,Março,Território Britânico do Oceano Índico,36381
2026,Março,Timor Leste,1549041
2026,Março,Togo,52521155
2026,Março,Tonga,796975
2026,Março,Toquelau,8719
2026,Março,Trinidad e Tobago,17333550
2026,Março,Tunísia,49144170
2026,Março,Turcas e Caicos Ilhas,239835
2026,Março,Turcomenistão,1114270
2026,Março,Turquia,501427759
2026,Março,Ucrânia,7731287
2026,Março,Uganda,4779166
2026,Março,Uruguai,282490317
2026,Março,Uzbequistão,12361294
2026,Março,Vanuatu,135662
2026,Março,Venezuela,76747773
2026,Março,Vietnã,328982641
2026,Março,Virgens Ilhas (Americanas),13701
2026,Março,Virgens Ilhas (Britânicas),341870
2026,Março,Zimbábue,822423
2026,Março,Zâmbia,511897
2026,Março,África do Sul,151497889
2026,Março,Áustria,9197923
2026,Março,Índia,1042781671
2026,Fevereiro,Afeganistão,106157
2026,Fevereiro,Aland Ilhas,349
2026,Fevereiro,Albânia,11797251
2026,Fevereiro,Alemanha,680205115
2026,Fevereiro,Andorra,16766
2026,Fevereiro,Angola,40818350
2026,Fevereiro,Anguilla,7992
2026,Fevereiro,Antígua e Barbuda,2710588
2026,Fevereiro,Argentina,1051376996
2026,Fevereiro,Argélia,213652526
2026,Fevereiro,Armênia,738565
2026,Fevereiro,Aruba,2631375
2026,Fevereiro,Arábia Saudita,206828114
2026,Fevereiro,Austrália,43878765
2026,Fevereiro,Azerbaijão,2520178
2026,Fevereiro,Bahamas,12432667
2026,Fevereiro,Bangladesh,229142288
2026,Fevereiro,Barbados,2018582
2026,Fevereiro,Barein,20824186
2026,Fevereiro,Belarus,107903
2026,Fevereiro,Belize,746675
2026,Fevereiro,Benin,7838342
2026,Fevereiro,Bermudas,1339273
2026,Fevereiro,Bolívia,96424072
2026,Fevereiro,Bonaire Saint Eustatius e Saba,378701
2026,Fevereiro,Brasil,38517886
2026,Fevereiro,Bulgária,134282136
2026,Fevereiro,Burkina Faso,1097702
2026,Fevereiro,Burundi,1019250
2026,Fevereiro,Bélgica,233713033
2026,Fevereiro,Bósnia-Herzegovina,658406
2026,Fevereiro,Cabo Verde,3450885
2026,Fevereiro,Camarões,3566895
2026,Fevereiro,Camboja,3087584
2026,Fevereiro,Canadá,586349919
2026,Fevereiro,Catar,49472215
2026,Fevereiro,Cayman Ilhas,119664
2026,Fevereiro,Cazaquistão,1727124
2026,Fevereiro,Chade,687833
2026,Fevereiro,Chile,459936944
2026,Fevereiro,China,7242990173
2026,Fevereiro,Chipre,7035943
2026,Fevereiro,Colômbia,244515998
2026,Fevereiro,Comores,222455
2026,Fevereiro,Congo,8259187
2026,Fevereiro,Congo República Democrática,31633554
2026,Fevereiro,Coreia do Sul,350480632
2026,Fevereiro,Costa Rica,21795915
2026,Fevereiro,Costa do Marfim,7912565
2026,Fevereiro,Coveite (Kuweit),28644948
2026,Fevereiro,Croácia,3411411
2026,Fevereiro,Cuba,20160036
2026,Fevereiro,Curaçao,3796081
2026,Fevereiro,Dinamarca,57263012
2026,Fevereiro,Djibuti,698391
2026,Fevereiro,Dominica,141978
2026,Fevereiro,Egito,268686805
2026,Fevereiro,El Salvador,10091781
2026,Fevereiro,Emirados Árabes Unidos,321369348
2026,Fevereiro,Equador,80406950
2026,Fevereiro,Eslováquia,1532900
2026,Fevereiro,Eslovênia,11733957
2026,Fevereiro,Espanha,609415450
2026,Fevereiro,Estados Unidos,2529823738
2026,Fevereiro,Estônia,10227739
2026,Fevereiro,Etiópia,1362919
2026,Fevereiro,Faroe Ilhas,11598
2026,Fevereiro,Fiji,394684
2026,Fevereiro,Filipinas,171860677
2026,Fevereiro,Finlândia,98468792
2026,Fevereiro,França,275502649
2026,Fevereiro,Gabão,4634551
2026,Fevereiro,Gana,21107143
2026,Fevereiro,Geórgia,25915962
2026,Fevereiro,Gibraltar,420708
2026,Fevereiro,Granada,770063
2026,Fevereiro,Grécia,33235122
2026,Fevereiro,Guadalupe,573627
2026,Fevereiro,Guam,10325
2026,Fevereiro,Guatemala,21365060
2026,Fevereiro,Guiana,8818641
2026,Fevereiro,Guiana Francesa,522234
2026,Fevereiro,Guiné,9529812
2026,Fevereiro,Guiné Equatorial,3673883
2026,Fevereiro,Guiné-Bissau,398596
2026,Fevereiro,Gâmbia,20530436
2026,Fevereiro,Haiti,4843429
2026,Fevereiro,Honduras,10448331
2026,Fevereiro,Hong Kong,97660735
2026,Fevereiro,Hungria,2232551
2026,Fevereiro,Ilha de Man,2558
2026,Fevereiro,Indonésia,142474759
2026,Fevereiro,Iraque,130271722
2026,Fevereiro,Irlanda,12360806
2026,Fevereiro,Irã,80993440
2026,Fevereiro,Islândia,11431121
2026,Fevereiro,Israel,49388487
2026,Fevereiro,Itália,472154032
2026,Fevereiro,Iêmen,33080597
2026,Fevereiro,Jamaica,7686284
2026,Fevereiro,Japão,485378942
2026,Fevereiro,Jordânia,30158594
2026,Fevereiro,Laos,1376631
2026,Fevereiro,Letônia,8644650
2026,Fevereiro,Libéria,24337985
2026,Fevereiro,Liechtenstein,1668632
2026,Fevereiro,Lituânia,2194497
2026,Fevereiro,Luxemburgo,2673268
2026,Fevereiro,Líbano,44079050
2026,Fevereiro,Líbia,34331765
2026,Fevereiro,Macau,454750
2026,Fevereiro,Macedônia,2101738
2026,Fevereiro,Madagascar,224565
2026,Fevereiro,Malavi,578512
2026,Fevereiro,Maldivas,2685718
2026,Fevereiro,Mali,225759
2026,Fevereiro,Malta,7880408
2026,Fevereiro,Malásia,254389373
2026,Fevereiro,Marrocos,34690618
2026,Fevereiro,Marshall Ilhas,20444384
2026,Fevereiro,Martinica,511542
2026,Fevereiro,Mauritânia,9037203
2026,Fevereiro,Maurício,15633233
2026,Fevereiro,Mayotte,1682863
2026,Fevereiro,Mianmar,1413468
2026,Fevereiro,Micronésia,46020
2026,Fevereiro,Moldávia,37361
2026,Fevereiro,Mongólia,437397
2026,Fevereiro,Montenegro,3083169
2026,Fevereiro,Montserrat,53868
2026,Fevereiro,Moçambique,4656674
2026,Fevereiro,México,633814927
2026,Fevereiro,Mônaco,1846
2026,Fevereiro,Namíbia,2756083
2026,Fevereiro,Nepal,188706
2026,Fevereiro,Nicarágua,5369750
2026,Fevereiro,Nigéria,95060049
2026,Fevereiro,Norfolk Ilha,65022
2026,Fevereiro,Noruega,100995060
2026,Fevereiro,Nova Caledônia,1141559
2026,Fevereiro,Nova Zelândia,11218950
2026,Fevereiro,Níger,86030
2026,Fevereiro,Omã,155831491
2026,Fevereiro,Pacífico Ilhas do (EUA),84554
2026,Fevereiro,Palau,126630
2026,Fevereiro,Palestina,7114599
2026,Fevereiro,Panamá,112625012
2026,Fevereiro,Papua Nova Guiné,221602
2026,Fevereiro,Paquistão,132572958
2026,Fevereiro,Paraguai,286485467
2026,Fevereiro,Países Baixos (Holanda),933335755
2026,Fevereiro,Peru,273551796
2026,Fevereiro,Pitcairn,4254
2026,Fevereiro,Polinésia Francesa,603347
2026,Fevereiro,Polônia,203059034
2026,Fevereiro,Porto Rico,14354069
2026,Fevereiro,Portugal,315988400
2026,Fevereiro,Quirguistão,30000
2026,Fevereiro,Quênia,9907427
2026,Fevereiro,Reino Unido,393877711
2026,Fevereiro,República Centro-Africana,587515
2026,Fevereiro,República Dominicana,45002720
2026,Fevereiro,Reunião,356104
2026,Fevereiro,Romênia,22383449
2026,Fevereiro,Ruanda,67109
2026,Fevereiro,Rússia,112677352
2026,Fevereiro,Samoa,293978
2026,Fevereiro,Samoa Americana,12597
2026,Fevereiro,San Marino,16792
2026,Fevereiro,Santa Lúcia,587345
2026,Fevereiro,Seicheles,1228867
2026,Fevereiro,Senegal,28370926
2026,Fevereiro,Serra Leoa,3790293
2026,Fevereiro,Singapura,717611398
2026,Fevereiro,Sint Maarten,1367858
2026,Fevereiro,Somália,1874651
2026,Fevereiro,Sri Lanka,3726684
2026,Fevereiro,Sudão do Sul,314888
2026,Fevereiro,Suriname,3185737
2026,Fevereiro,Suécia,88463673
2026,Fevereiro,Suíça,246793208
2026,Fevereiro,São Bartolomeu,114063
2026,Fevereiro,São Cristóvão e Névis,172309
2026,Fevereiro,São Martinho Ilha de (parte francesa),24536
2026,Fevereiro,São Tomé e Príncipe,169742
2026,Fevereiro,São Vicente e Granadinas,287070
2026,Fevereiro,Sérvia,7380824
2026,Fevereiro,Síria,3351311
2026,Fevereiro,Tadjiquistão,46747
2026,Fevereiro,Tailândia,228202946
2026,Fevereiro,Taiwan (Formosa),116069210
2026,Fevereiro,Tanzânia,1894108
2026,Fevereiro,Tcheca República,8880831
2026,Fevereiro,Território Britânico do Oceano Índico,6210
2026,Fevereiro,Timor Leste,432910
2026,Fevereiro,Togo,33551563
2026,Fevereiro,Tonga,631396
2026,Fevereiro,Trinidad e Tobago,26502888
2026,Fevereiro,Tunísia,3241326
2026,Fevereiro,Turcas e Caicos Ilhas,30237
2026,Fevereiro,Turcomenistão,304711
2026,Fevereiro,Turquia,355522996
2026,Fevereiro,Ucrânia,4190189
2026,Fevereiro,Uganda,3862711
2026,Fevereiro,Uruguai,280691458
2026,Fevereiro,Uzbequistão,7776966
2026,Fevereiro,Vanuatu,412873
2026,Fevereiro,Venezuela,67833704
2026,Fevereiro,Vietnã,378041974
2026,Fevereiro,Virgens Ilhas (Americanas),5365
2026,Fevereiro,Virgens Ilhas (Britânicas),61736
2026,Fevereiro,Zimbábue,184737
2026,Fevereiro,Zâmbia,582731
2026,Fevereiro,África do Sul,80576572
2026,Fevereiro,Áustria,6652305
2026,Fevereiro,Índia,797036685
2026,Janeiro,Afeganistão,147324
2026,Janeiro,Albânia,13409571
2026,Janeiro,Alemanha,461700919
2026,Janeiro,Angola,32908033
2026,Janeiro,Anguilla,71463
2026,Janeiro,Antígua e Barbuda,1886324
2026,Janeiro,Argentina,920607135
2026,Janeiro,Argélia,194863206
2026,Janeiro,Armênia,1238299
2026,Janeiro,Aruba,2169691
2026,Janeiro,Arábia Saudita,245296592
2026,Janeiro,Austrália,40493127
2026,Janeiro,Azerbaijão,2158836
2026,Janeiro,Bahamas,65931837
2026,Janeiro,Bangladesh,216183887
2026,Janeiro,Barbados,1888167
2026,Janeiro,Barein,62864041
2026,Janeiro,Belarus,875747
2026,Janeiro,Belize,1818701
2026,Janeiro,Benin,8470378
2026,Janeiro,Bermudas,1988188
2026,Janeiro,Bolívia,92332524
2026,Janeiro,Bonaire Saint Eustatius e Saba,78043
2026,Janeiro,Botsuana,43044
2026,Janeiro,Brasil,71901468
2026,Janeiro,Brunei,81680
2026,Janeiro,Bulgária,68943415
2026,Janeiro,Burkina Faso,402146
2026,Janeiro,Burundi,37578
2026,Janeiro,Bélgica,349659343
2026,Janeiro,Bósnia-Herzegovina,815181
2026,Janeiro,Cabo Verde,5399657
2026,Janeiro,Camarões,8615928
2026,Janeiro,Camboja,2232554
2026,Janeiro,Canadá,601205001
2026,Janeiro,Catar,31956476
2026,Janeiro,Cayman Ilhas,198748
2026,Janeiro,Cazaquistão,5593513
2026,Janeiro,Chade,450935
2026,Janeiro,Chile,524190493
2026,Janeiro,China,6213672756
2026,Janeiro,Chipre,5653664
2026,Janeiro,Colômbia,297471416
2026,Janeiro,Comores,803349
2026,Janeiro,Congo,16849392
2026,Janeiro,Congo República Democrática,23840586
2026,Janeiro,Coreia do Sul,435111178
2026,Janeiro,Costa Rica,24384720
2026,Janeiro,Costa do Marfim,9316448
2026,Janeiro,Coveite (Kuweit),44845716
2026,Janeiro,Croácia,5806411
2026,Janeiro,Cuba,21882766
2026,Janeiro,Curaçao,3730385
2026,Janeiro,Dinamarca,41143416
2026,Janeiro,Djibuti,8222776
2026,Janeiro,Dominica,578667
2026,Janeiro,Egito,229695224
2026,Janeiro,El Salvador,26087936
2026,Janeiro,Emirados Árabes Unidos,600961466
2026,Janeiro,Equador,66563904
2026,Janeiro,Eslováquia,733157
2026,Janeiro,Eslovênia,50622828
2026,Janeiro,Espanha,540690881
2026,Janeiro,Estados Unidos,2373458941
2026,Janeiro,Estônia,5647463
2026,Janeiro,Etiópia,2776597
2026,Janeiro,Fiji,34919
2026,Janeiro,Filipinas,169890761
2026,Janeiro,Finlândia,92255334
2026,Janeiro,França,260535393
2026,Janeiro,Gabão,8379403
2026,Janeiro,Gana,36069244
2026,Janeiro,Geórgia,21001924
2026,Janeiro,Granada,971794
2026,Janeiro,Grécia,24471841
2026,Janeiro,Guadalupe,667046
2026,Janeiro,Guam,169969
2026,Janeiro,Guatemala,28007525
2026,Janeiro,Guiana,18772806
2026,Janeiro,Guiana Francesa,525510
2026,Janeiro,Guiné,16975572
2026,Janeiro,Guiné Equatorial,5238884
2026,Janeiro,Guiné-Bissau,1245108
2026,Janeiro,Gâmbia,17872201
2026,Janeiro,Haiti,5653052
2026,Janeiro,Honduras,23792935
2026,Janeiro,Hong Kong,97683761
2026,Janeiro,Hungria,2556562
2026,Janeiro,Ilha de Man,686648
2026,Janeiro,Indonésia,265368748
2026,Janeiro,Iraque,159850623
2026,Janeiro,Irlanda,12430636
2026,Janeiro,Irã,362309286
2026,Janeiro,Islândia,9902947
2026,Janeiro,Israel,57493404
2026,Janeiro,Itália,424151102
2026,Janeiro,Iêmen,67211418
2026,Janeiro,Jamaica,6883021
2026,Janeiro,Japão,381310170
2026,Janeiro,Jordânia,42010497
2026,Janeiro,Laos,1462492
2026,Janeiro,Letônia,9632323
2026,Janeiro,Libéria,32997083
2026,Janeiro,Liechtenstein,1031
2026,Janeiro,Lituânia,1395551
2026,Janeiro,Luxemburgo,2993924
2026,Janeiro,Líbano,23807766
2026,Janeiro,Líbia,36143807
2026,Janeiro,Macau,33910
2026,Janeiro,Macedônia,1699479
2026,Janeiro,Madagascar,579966
2026,Janeiro,Malavi,182679
2026,Janeiro,Maldivas,2471730
2026,Janeiro,Mali,118342
2026,Janeiro,Malta,13352096
2026,Janeiro,Malásia,234851008
2026,Janeiro,Marrocos,126237664
2026,Janeiro,Marshall Ilhas,16507617
2026,Janeiro,Martinica,365127
